_id,person_id,company,coll_name,year_film,year_ceremony,ceremony,category,name,film,winner,movie_id
5f8ed8f0dc50381ff776d010,2690,false,oscar,1985,1986,58,DIRECTING,peter weir,"[""witness""]",false,9281
5f8ed8f0dc50381ff776d499,995511,false,oscar,2011,2012,84,SHORT FILM (Live Action),andrew bowler,"[""time"",""freak""]",false,92968
5f8ed8f0dc50381ff776d4d8,57193,false,oscar,2006,2007,79,ANIMATED FEATURE FILM,gil kenan,"[""monster"",""house""]",false,9297
5f8ed8f0dc50381ff776d57f,857,false,oscar,1959,1960,32,ACTOR IN A SUPPORTING ROLE,"arthur o'connell","[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d589,862,false,oscar,1959,1960,32,ACTOR IN A SUPPORTING ROLE,george c. scott,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d5a2,854,false,oscar,1959,1960,32,ACTOR,james stewart,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d5ac,870,false,oscar,1959,1960,32,CINEMATOGRAPHY (Black-and-White),sam leavitt,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d5ae,871,false,oscar,1959,1960,32,FILM EDITING,louis r. loeffler,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d5b0,844,false,oscar,1959,1960,32,WRITING (Screenplay--based on material from another medium),wendell mayes,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d5b5,834,false,oscar,1959,1960,32,BEST MOTION PICTURE,otto preminger,"[""anatomy"",""of"",""a"",""murder""]",false,93
5f8ed8f0dc50381ff776d7e3,996681,false,oscar,1996,1997,69,SHORT FILM (Animated),tyron montgomery,"[""quest""]",true,93114
5f8ed8f0dc50381ff776db98,1413451,false,oscar,1994,1995,67,SOUND EFFECTS EDITING,john leveque,"[""clear"",""and"",""present"",""danger""]",false,9331
5f8ed8f0dc50381ff776dcd3,15017,false,oscar,2006,2007,79,MAKEUP,bill corso,"[""click""]",false,9339
5f8ed8f0dc50381ff776df3a,124748,false,oscar,2013,2014,86,ANIMATED FEATURE FILM,chris renaud,"[""despicable"",""me"",""2""]",false,93456
5f8ed8f0dc50381ff776df40,124747,false,oscar,2013,2014,86,ANIMATED FEATURE FILM,pierre coffin,"[""despicable"",""me"",""2""]",false,93456
5f8ed8f0dc50381ff776df65,558267,false,oscar,2013,2014,86,MUSIC (Original Song),pharrell williams,"[""despicable"",""me"",""2""]",false,93456
5f8ed8f0dc50381ff776e0a1,14250,false,oscar,1964,1965,37,WRITING (Screenplay--based on material from another medium),peter george,"[""dr"",""strangelove"",""or"",""how"",""i"",""learned"",""to"",""stop"",""worrying"",""and"",""love"",""the"",""bomb""]",false,935
5f8ed8f0dc50381ff776e0ac,240,false,oscar,1964,1965,37,BEST PICTURE,stanley kubrick,"[""dr"",""strangelove"",""or"",""how"",""i"",""learned"",""to"",""stop"",""worrying"",""and"",""love"",""the"",""bomb""]",false,935
5f8ed8f0dc50381ff776e0b3,12446,false,oscar,1964,1965,37,ACTOR,peter sellers,"[""dr"",""strangelove"",""or"",""how"",""i"",""learned"",""to"",""stop"",""worrying"",""and"",""love"",""the"",""bomb""]",false,935
5f8ed8f0dc50381ff776e0b9,8950,false,oscar,1964,1965,37,WRITING (Screenplay--based on material from another medium),terry southern,"[""dr"",""strangelove"",""or"",""how"",""i"",""learned"",""to"",""stop"",""worrying"",""and"",""love"",""the"",""bomb""]",false,935
5f8ed8f0dc50381ff776e0c2,1395269,false,oscar,1993,1994,66,VISUAL EFFECTS,john bruno,"[""cliffhanger""]",false,9350
5f8ed8f0dc50381ff776e3d3,1368864,false,oscar,1992,1993,65,SOUND,chris jenkins,"[""the"",""last"",""of"",""the"",""mohicans""]",true,9361
5f8ed8f0dc50381ff776e3df,1377220,false,oscar,1992,1993,65,SOUND,doug hemphill,"[""the"",""last"",""of"",""the"",""mohicans""]",true,9361
5f8ed8f0dc50381ff776e450,45543,false,oscar,1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),paul attanasio,"[""donnie"",""brasco""]",false,9366
5f8ed8f0dc50381ff776e50b,57492,false,oscar,2004,2005,77,DOCUMENTARY (Feature),morgan spurlock,"[""super"",""size"",""me""]",false,9372
5f8ed8f0dc50381ff776e917,6346,false,oscar,1993,1994,66,FILM EDITING,anne v. coates,"[""in"",""the"",""line"",""of"",""fire""]",false,9386
5f8ed8f0dc50381ff776e94a,57546,false,oscar,1993,1994,66,WRITING (Screenplay Written Directly for the Screen),jeff maguire,"[""in"",""the"",""line"",""of"",""fire""]",false,9386
5f8ed8f0dc50381ff776e94c,6949,false,oscar,1993,1994,66,ACTOR IN A SUPPORTING ROLE,john malkovich,"[""in"",""the"",""line"",""of"",""fire""]",false,9386
5f8ed8f0dc50381ff776eabe,3388,false,oscar,1996,1997,69,BEST PICTURE,james l. brooks,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776eabf,11649,false,oscar,1996,1997,69,BEST PICTURE,cameron crowe,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776eac1,500,false,oscar,1996,1997,69,ACTOR IN A LEADING ROLE,tom cruise,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776eac7,4186,false,oscar,1996,1997,69,FILM EDITING,joe hutshing,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776ead2,10685,false,oscar,1996,1997,69,BEST PICTURE,laurence mark,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776ead8,57572,false,oscar,1996,1997,69,BEST PICTURE,richard sakai,"[""jerry"",""maguire""]",false,9390
5f8ed8f0dc50381ff776eef2,12905,false,oscar,2007,2008,80,ANIMATED FEATURE FILM,ash brannon,"[""surf"",""s"",""up""]",false,9408
5f8ed8f0dc50381ff776eefa,15774,false,oscar,2007,2008,80,ANIMATED FEATURE FILM,chris buck,"[""surf"",""s"",""up""]",false,9408
5f8ed8f0dc50381ff776f1fd,8217,false,oscar,1998,1999,71,CINEMATOGRAPHY,conrad l. hall,"[""a"",""civil"",""action""]",false,9422
5f8ed8f0dc50381ff776f203,3087,false,oscar,1998,1999,71,ACTOR IN A SUPPORTING ROLE,robert duvall,"[""a"",""civil"",""action""]",false,9422
5f8ed8f0dc50381ff776f2e2,12346,false,oscar,1941,1942,14,ART DIRECTION (Black-and-White),alexander golitzen,"[""sundown""]",false,94241
5f8ed8f0dc50381ff776f2ee,3148,false,oscar,1941,1942,14,CINEMATOGRAPHY (Black-and-White),charles lang,"[""sundown""]",false,94241
5f8ed8f0dc50381ff776f376,556858,false,oscar,1941,1942,14,WRITING (Original Screenplay),darrell ware,"[""tall"",""dark"",""and"",""handsome""]",false,94251
5f8ed8f0dc50381ff776f37b,10003,false,oscar,1941,1942,14,WRITING (Original Screenplay),karl tunberg,"[""tall"",""dark"",""and"",""handsome""]",false,94251
5f8ed8f0dc50381ff776f38e,64875,false,oscar,1986,1987,59,MAKEUP,chris walas,"[""the"",""fly""]",true,9426
5f8ed8f0dc50381ff776f3c2,851,false,oscar,1997,1998,70,MUSIC (Original Musical or Comedy Score),anne dudley,"[""the"",""full"",""monty""]",true,9427
5f8ed8f0dc50381ff776f3c5,57631,false,oscar,1997,1998,70,WRITING (Screenplay Written Directly for the Screen),simon beaufoy,"[""the"",""full"",""monty""]",false,9427
5f8ed8f0dc50381ff776f3cf,57630,false,oscar,1997,1998,70,DIRECTING,peter cattaneo,"[""the"",""full"",""monty""]",false,9427
5f8ed8f0dc50381ff776f3fd,5655,false,oscar,2001,2002,74,WRITING (Screenplay Written Directly for the Screen),wes anderson,"[""the"",""royal"",""tenenbaums""]",false,9428
5f8ed8f0dc50381ff776f41d,887,false,oscar,2001,2002,74,WRITING (Screenplay Written Directly for the Screen),owen wilson,"[""the"",""royal"",""tenenbaums""]",false,9428
5f8ed8f0dc50381ff776f74b,8534,false,oscar,1998,1999,71,ACTRESS IN A SUPPORTING ROLE,kathy bates,"[""primary"",""colors""]",false,9440
5f8ed8f0dc50381ff776f753,58251,false,oscar,1998,1999,71,WRITING (Screenplay Based on Material Previously Produced or Published),elaine may,"[""primary"",""colors""]",false,9440
5f8ed8f0dc50381ff776f7cc,5671,false,oscar,1981,1982,54,COSTUME DESIGN,milena canonero,"[""chariots"",""of"",""fire""]",true,9443
5f8ed8f0dc50381ff776f7d1,14957,false,oscar,1981,1982,54,WRITING (Screenplay Written Directly for the Screen),colin welland,"[""chariots"",""of"",""fire""]",true,9443
5f8ed8f0dc50381ff776f7d6,8967,false,oscar,1981,1982,54,BEST PICTURE,david puttnam,"[""chariots"",""of"",""fire""]",true,9443
5f8ed8f0dc50381ff776f7e5,65,false,oscar,1981,1982,54,ACTOR IN A SUPPORTING ROLE,ian holm,"[""chariots"",""of"",""fire""]",false,9443
5f8ed8f0dc50381ff776f7e6,58220,false,oscar,1981,1982,54,DIRECTING,hugh hudson,"[""chariots"",""of"",""fire""]",false,9443
5f8ed8f0dc50381ff776f7eb,5056,false,oscar,1981,1982,54,FILM EDITING,terry rawlings,"[""chariots"",""of"",""fire""]",false,9443
5f8ed8f0dc50381ff776f7ed,595,false,oscar,1981,1982,54,MUSIC (Original Score),vangelis,"[""chariots"",""of"",""fire""]",true,9443
5f8ed8f0dc50381ff776f810,3393,false,oscar,1997,1998,70,MUSIC (Original Musical or Comedy Score),david newman,"[""anastasia""]",false,9444
5f8ed8f0dc50381ff776f8b4,10934,false,oscar,1970,1971,43,MUSIC (Song--Original for the Picture),michel legrand,"[""pieces"",""of"",""dreams""]",false,94468
5f8ed8f0dc50381ff776f975,13235,false,oscar,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),alexander payne,"[""election""]",false,9451
5f8ed8f0dc50381ff776f989,4948,false,oscar,1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),jim taylor,"[""election""]",false,9451
5f8ed8f0dc50381ff776f9bc,6449,false,oscar,1998,1999,71,WRITING (Screenplay Written Directly for the Screen),warren beatty,"[""bulworth""]",false,9452
5f8ed8f0dc50381ff776f9e4,58028,false,oscar,1998,1999,71,WRITING (Screenplay Written Directly for the Screen),jeremy pikser,"[""bulworth""]",false,9452
5f8ed8f0dc50381ff776fa06,5341,false,oscar,1952,1953,25,ACTOR IN A SUPPORTING ROLE,richard burton,"[""my"",""cousin"",""rachel""]",false,94529
5f8ed8f0dc50381ff776fbe0,57886,false,oscar,1970,1971,43,DOCUMENTARY (Feature),bob maurice,"[""woodstock""]",true,9459
5f8ed8f0dc50381ff776fbf8,3661,false,oscar,1970,1971,43,FILM EDITING,thelma schoonmaker,"[""woodstock""]",false,9459
5f8ed8f0dc50381ff776fc5f,14500,false,oscar,1969,1970,42,ACTRESS,jean simmons,"[""the"",""happy"",""ending""]",false,94608
5f8ed8f0dc50381ff776fe7b,13317,false,oscar,1962,1963,35,WRITING (Screenplay--based on material from another medium),robert bolt,"[""lawrence"",""of"",""arabia""]",false,947
5f8ed8f0dc50381ff776fe7c,13321,false,oscar,1962,1963,35,ART DIRECTION (Color),john box,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff776fe8c,14006,false,oscar,1962,1963,35,ART DIRECTION (Color),dario simoni,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff776fe8d,12238,false,oscar,1962,1963,35,DIRECTING,david lean,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff776feaf,2704,false,oscar,1962,1963,35,MUSIC (Music Score--substantially original),maurice jarre,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff776feb3,6793,false,oscar,1962,1963,35,ART DIRECTION (Color),john stoll,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff776feb9,13267,false,oscar,1962,1963,35,WRITING (Screenplay--based on material from another medium),michael wilson,"[""lawrence"",""of"",""arabia""]",false,947
5f8ed8f0dc50381ff776febf,11390,false,oscar,1962,1963,35,ACTOR,"peter o'toole","[""lawrence"",""of"",""arabia""]",false,947
5f8ed8f0dc50381ff776fec0,5004,false,oscar,1962,1963,35,ACTOR IN A SUPPORTING ROLE,omar sharif,"[""lawrence"",""of"",""arabia""]",false,947
5f8ed8f0dc50381ff776fec7,6594,false,oscar,1962,1963,35,BEST PICTURE,sam spiegel,"[""lawrence"",""of"",""arabia""]",true,947
5f8ed8f0dc50381ff7770045,9251,false,oscar,1999,2000,72,MUSIC (Original Song),marc shaiman,"[""south"",""park"",""bigger"",""longer"",""uncut""]",false,9473
5f8ed8f0dc50381ff777004e,34517,false,oscar,1999,2000,72,MUSIC (Original Song),trey parker,"[""south"",""park"",""bigger"",""longer"",""uncut""]",false,9473
5f8ed8f0dc50381ff77700af,1158,false,oscar,1992,1993,65,ACTOR IN A LEADING ROLE,al pacino,"[""scent"",""of"",""a"",""woman""]",true,9475
5f8ed8f0dc50381ff77700be,4181,false,oscar,1992,1993,65,WRITING (Screenplay Based on Material Previously Produced or Published),bo goldman,"[""scent"",""of"",""a"",""woman""]",false,9475
5f8ed8f0dc50381ff77700c0,769,false,oscar,1992,1993,65,DIRECTING,martin brest,"[""scent"",""of"",""a"",""woman""]",false,9475
5f8ed8f0dc50381ff7770273,65856,false,oscar,1993,1994,66,VISUAL EFFECTS,eric leighton,"[""the"",""nightmare"",""before"",""christmas""]",false,9479
5f8ed8f0dc50381ff7770286,27486,false,oscar,1993,1994,66,VISUAL EFFECTS,pete kozachik,"[""the"",""nightmare"",""before"",""christmas""]",false,9479
5f8ed8f0dc50381ff77705ae,7885,false,oscar,1998,1999,71,MUSIC (Original Musical or Comedy Score),randy newman,"[""a"",""bug"",""s"",""life""]",false,9487
5f8ed8f0dc50381ff7770786,8243,false,oscar,1961,1962,34,ART DIRECTION (Color),arthur krams,"[""summer"",""and"",""smoke""]",false,94917
5f8ed8f0dc50381ff777078e,7687,false,oscar,1961,1962,34,ART DIRECTION (Color),sam comer,"[""summer"",""and"",""smoke""]",false,94917
5f8ed8f0dc50381ff7770793,41283,false,oscar,1961,1962,34,ACTRESS,geraldine page,"[""summer"",""and"",""smoke""]",false,94917
5f8ed8f0dc50381ff7770797,5188,false,oscar,1961,1962,34,ART DIRECTION (Color),hal pereira,"[""summer"",""and"",""smoke""]",false,94917
5f8ed8f0dc50381ff777083e,20141,false,oscar,1949,1950,22,ACTRESS,deborah kerr,"[""edward"",""my"",""son""]",false,94959
5f8ed8f0dc50381ff7770947,1378171,false,oscar,1998,1999,71,SOUND,"kevin o'connell","[""armageddon""]",false,95
5f8ed8f0dc50381ff7770969,1378168,false,oscar,1998,1999,71,SOUND EFFECTS EDITING,george watters ii,"[""armageddon""]",false,95
5f8ed8f0dc50381ff7770973,42034,false,oscar,1998,1999,71,SOUND,greg p. russell,"[""armageddon""]",false,95
5f8ed8f0dc50381ff777097d,1533794,false,oscar,1998,1999,71,VISUAL EFFECTS,richard r. hoover,"[""armageddon""]",false,95
5f8ed8f0dc50381ff7770aa5,57742,false,oscar,2008,2009,81,ANIMATED FEATURE FILM,john stevenson,"[""kung"",""fu"",""panda""]",false,9502
5f8ed8f0dc50381ff7770aac,57741,false,oscar,2008,2009,81,ANIMATED FEATURE FILM,mark osborne,"[""kung"",""fu"",""panda""]",false,9502
5f8ed8f0dc50381ff7770af1,1158,false,oscar,1992,1993,65,ACTOR IN A SUPPORTING ROLE,al pacino,"[""glengarry"",""glen"",""ross""]",false,9504
5f8ed8f0dc50381ff7770b51,87697,false,oscar,1940,1941,13,ACTOR IN A SUPPORTING ROLE,william gargan,"[""they"",""knew"",""what"",""they"",""wanted""]",false,95046
5f8ed8f0dc50381ff777152f,34484,false,oscar,1983,1984,56,FILM EDITING,stephen a. rotter,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff7771536,10494,false,oscar,1983,1984,56,MUSIC (Original Score),bill conti,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff777153b,8750,false,oscar,1983,1984,56,CINEMATOGRAPHY,caleb deschanel,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff777153f,16514,false,oscar,1983,1984,56,BEST PICTURE,robert chartoff,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff7771547,1635458,false,oscar,1983,1984,56,SOUND,david macmillan,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff777154d,57950,false,oscar,1983,1984,56,FILM EDITING,douglas stewart,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff777154f,21244,false,oscar,1983,1984,56,FILM EDITING,glenn farr,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff7771551,3274,false,oscar,1983,1984,56,FILM EDITING,lisa fruchtman,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff7771552,32403,false,oscar,1983,1984,56,ART DIRECTION,geoffrey kirkland,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff7771553,8339,false,oscar,1983,1984,56,ART DIRECTION,george r. nelson,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff777155b,11472,false,oscar,1983,1984,56,BEST PICTURE,irwin winkler,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff777156c,1047,false,oscar,1983,1984,56,FILM EDITING,tom rolf,"[""the"",""right"",""stuff""]",true,9549
5f8ed8f0dc50381ff777156e,9880,false,oscar,1983,1984,56,ACTOR IN A SUPPORTING ROLE,sam shepard,"[""the"",""right"",""stuff""]",false,9549
5f8ed8f0dc50381ff77716c1,1052763,false,oscar,1973,1974,46,ART DIRECTION,bill malley,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716c2,37366,false,oscar,1973,1974,46,ACTRESS IN A SUPPORTING ROLE,linda blair,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716c3,57922,false,oscar,1973,1974,46,BEST PICTURE,william peter blatty,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716c8,9560,false,oscar,1973,1974,46,ACTRESS,ellen burstyn,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716d5,15175,false,oscar,1973,1974,46,DIRECTING,william friedkin,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716d6,57924,false,oscar,1973,1974,46,FILM EDITING,norman gay,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716db,21736,false,oscar,1973,1974,46,ACTOR IN A SUPPORTING ROLE,jason miller,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716dc,12848,false,oscar,1973,1974,46,ART DIRECTION,jerry wunderlich,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff77716e8,16331,false,oscar,1973,1974,46,CINEMATOGRAPHY,owen roizman,"[""the"",""exorcist""]",false,9552
5f8ed8f0dc50381ff7771bcc,1006172,false,oscar,2000,2001,73,DOCUMENTARY (Feature),deborah hoffmann,"[""long"",""night"",""s"",""journey"",""into"",""day""]",false,95682
5f8ed8f0dc50381ff7771bce,933381,false,oscar,2000,2001,73,DOCUMENTARY (Feature),frances reid,"[""long"",""night"",""s"",""journey"",""into"",""day""]",false,95682
5f8ed8f0dc50381ff7771c35,958487,false,oscar,1979,1980,52,VISUAL EFFECTS,peter ellenshaw,"[""the"",""black"",""hole""]",false,9570
5f8ed8f0dc50381ff7771c41,67628,false,oscar,1979,1980,52,VISUAL EFFECTS,joe hale,"[""the"",""black"",""hole""]",false,9570
5f8ed8f0dc50381ff7771da6,10771,false,oscar,1982,1983,55,MUSIC (Original Song),dave grusin,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dab,19333,false,oscar,1982,1983,55,BEST PICTURE,dick richards,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dad,58093,false,oscar,1982,1983,55,WRITING (Screenplay Written Directly for the Screen),don mcguire,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771daf,4483,false,oscar,1982,1983,55,ACTOR IN A LEADING ROLE,dustin hoffman,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771db6,10640,false,oscar,1982,1983,55,FILM EDITING,fredric steinkamp,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771db9,8437,false,oscar,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,teri garr,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dbd,18267,false,oscar,1982,1983,55,WRITING (Screenplay Written Directly for the Screen),larry gelbart,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dc2,4431,false,oscar,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,jessica lange,"[""tootsie""]",true,9576
5f8ed8f0dc50381ff7771dd5,1244595,false,oscar,1982,1983,55,WRITING (Screenplay Written Directly for the Screen),murray schisgal,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dd6,16331,false,oscar,1982,1983,55,CINEMATOGRAPHY,owen roizman,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771dd8,2226,false,oscar,1982,1983,55,DIRECTING,sydney pollack,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771ddf,2241,false,oscar,1982,1983,55,FILM EDITING,william steinkamp,"[""tootsie""]",false,9576
5f8ed8f0dc50381ff7771f53,557,false,oscar,1994,1995,67,COSTUME DESIGN,colleen atwood,"[""little"",""women""]",false,9587
5f8ed8f0dc50381ff7771f72,153,false,oscar,1994,1995,67,MUSIC (Original Score),thomas newman,"[""little"",""women""]",false,9587
5f8ed8f0dc50381ff7771f77,1920,false,oscar,1994,1995,67,ACTRESS IN A LEADING ROLE,winona ryder,"[""little"",""women""]",false,9587
5f8ed8f0dc50381ff7772133,11650,false,oscar,1995,1996,68,FILM EDITING,"marcus d'arcy","[""babe""]",false,9598
5f8ed8f0dc50381ff7772135,58140,false,oscar,1995,1996,68,BEST PICTURE,bill miller,"[""babe""]",false,9598
5f8ed8f0dc50381ff777213c,58137,false,oscar,1995,1996,68,WRITING (Screenplay Based on Material Previously Produced or Published),chris noonan,"[""babe""]",false,9598
5f8ed8f0dc50381ff777213e,2505,false,oscar,1995,1996,68,ACTOR IN A SUPPORTING ROLE,james cromwell,"[""babe""]",false,9598
5f8ed8f0dc50381ff7772141,11651,false,oscar,1995,1996,68,BEST PICTURE,doug mitchell,"[""babe""]",false,9598
5f8ed8f0dc50381ff7772146,58066,false,oscar,1995,1996,68,FILM EDITING,jay friedkin,"[""babe""]",false,9598
5f8ed8f0dc50381ff7772147,20629,false,oscar,1995,1996,68,BEST PICTURE,george miller,"[""babe""]",false,9598
5f8ed8f0dc50381ff77721f6,799,false,oscar,1987,1988,60,MUSIC (Original Song),harold faltermeyer,"[""beverly"",""hills"",""cop"",""ii""]",false,96
5f8ed8f1dc50381ff7772964,6194,true,oscar,1941,1942,14,OUTSTANDING MOTION PICTURE,warner bros,"[""the"",""maltese"",""falcon""]",false,963
5f8ed8f1dc50381ff7772972,4114,false,oscar,1941,1942,14,ACTOR IN A SUPPORTING ROLE,sydney greenstreet,"[""the"",""maltese"",""falcon""]",false,963
5f8ed8f1dc50381ff7772978,6593,false,oscar,1941,1942,14,WRITING (Screenplay),john huston,"[""the"",""maltese"",""falcon""]",false,963
5f8ed8f1dc50381ff7772a6b,3252,false,oscar,1944,1945,17,SPECIAL EFFECTS,vernon l. walker,"[""days"",""of"",""glory""]",false,96366
5f8ed8f1dc50381ff7772dc9,11025,false,oscar,1942,1943,15,ACTRESS IN A SUPPORTING ROLE,agnes moorehead,"[""the"",""magnificent"",""ambersons""]",false,965
5f8ed8f1dc50381ff7772dca,4349,false,oscar,1942,1943,15,ART DIRECTION (Black-and-White),"albert s. d'agostino","[""the"",""magnificent"",""ambersons""]",false,965
5f8ed8f1dc50381ff7772dd4,7648,false,oscar,1942,1943,15,CINEMATOGRAPHY (Black-and-White),stanley cortez,"[""the"",""magnificent"",""ambersons""]",false,965
5f8ed8f1dc50381ff7772dd7,7338,false,oscar,1942,1943,15,ART DIRECTION (Black-and-White),darrell silvera,"[""the"",""magnificent"",""ambersons""]",false,965
5f8ed8f1dc50381ff7773072,1229,false,oscar,1984,1985,57,ACTOR IN A LEADING ROLE,jeff bridges,"[""starman""]",false,9663
5f8ed8f1dc50381ff777313f,5292,false,oscar,1989,1990,62,ACTOR IN A SUPPORTING ROLE,denzel washington,"[""glory""]",true,9665
5f8ed8f1dc50381ff7773140,1378170,false,oscar,1989,1990,62,SOUND,donald o. mitchell,"[""glory""]",true,9665
5f8ed8f1dc50381ff7773146,1399997,false,oscar,1989,1990,62,SOUND,elliot tyson,"[""glory""]",true,9665
5f8ed8f1dc50381ff777314b,5629,false,oscar,1989,1990,62,CINEMATOGRAPHY,freddie francis,"[""glory""]",true,9665
5f8ed8f1dc50381ff7773150,391,false,oscar,1989,1990,62,ART DIRECTION,norman garwood,"[""glory""]",false,9665
5f8ed8f1dc50381ff7773165,2484,false,oscar,1989,1990,62,FILM EDITING,steven rosenblum,"[""glory""]",false,9665
5f8ed8f1dc50381ff77731de,12348,false,oscar,1960,1961,33,ART DIRECTION (Color),russell a. gausman,"[""spartacus""]",true,967
5f8ed8f1dc50381ff77731e0,10536,false,oscar,1960,1961,33,MUSIC (Music Score of a Dramatic or Comedy Picture),alex north,"[""spartacus""]",false,967
5f8ed8f1dc50381ff77731e1,12346,false,oscar,1960,1961,33,ART DIRECTION (Color),alexander golitzen,"[""spartacus""]",true,967
5f8ed8f1dc50381ff77731ef,14493,false,oscar,1960,1961,33,COSTUME DESIGN (Color),bill thomas,"[""spartacus""]",true,967
5f8ed8f1dc50381ff7773225,14492,false,oscar,1960,1961,33,ART DIRECTION (Color),eric orbom,"[""spartacus""]",true,967
5f8ed8f1dc50381ff7773249,12349,false,oscar,1960,1961,33,ART DIRECTION (Color),julia heron,"[""spartacus""]",true,967
5f8ed8f1dc50381ff7773264,14491,false,oscar,1960,1961,33,FILM EDITING,robert lawrence,"[""spartacus""]",false,967
5f8ed8f1dc50381ff7773268,13809,false,oscar,1960,1961,33,CINEMATOGRAPHY (Color),russell metty,"[""spartacus""]",true,967
5f8ed8f1dc50381ff777326f,14501,false,oscar,1960,1961,33,ACTOR IN A SUPPORTING ROLE,peter ustinov,"[""spartacus""]",true,967
5f8ed8f1dc50381ff7773279,14494,false,oscar,1960,1961,33,COSTUME DESIGN (Color),valles,"[""spartacus""]",true,967
5f8ed8f1dc50381ff77732c4,57594,false,oscar,1986,1987,59,WRITING (Screenplay Written Directly for the Screen),john cornell,"[""crocodile"",""dundee""]",false,9671
5f8ed8f1dc50381ff77732c9,57147,false,oscar,1986,1987,59,WRITING (Screenplay Written Directly for the Screen),paul hogan,"[""crocodile"",""dundee""]",false,9671
5f8ed8f1dc50381ff77732cd,58454,false,oscar,1986,1987,59,WRITING (Screenplay Written Directly for the Screen),ken shadie,"[""crocodile"",""dundee""]",false,9671
5f8ed8f1dc50381ff77733a9,11269,false,oscar,2012,2013,85,MUSIC (Original Score),dario marianelli,"[""anna"",""karenina""]",false,96724
5f8ed8f1dc50381ff77733ad,36591,false,oscar,2012,2013,85,COSTUME DESIGN,jacqueline durran,"[""anna"",""karenina""]",true,96724
5f8ed8f1dc50381ff77733d7,3285,false,oscar,2012,2013,85,CINEMATOGRAPHY,seamus mcgarvey,"[""anna"",""karenina""]",false,96724
5f8ed8f1dc50381ff7773411,13235,false,oscar,2004,2005,77,WRITING (Adapted Screenplay),alexander payne,"[""sideways""]",true,9675
5f8ed8f1dc50381ff777341c,19159,false,oscar,2004,2005,77,ACTOR IN A SUPPORTING ROLE,thomas haden church,"[""sideways""]",false,9675
